env,algorithm,actor_i_alpha,actor_i_seed,checkpoint_i,actor_j_alpha,actor_j_seed,checkpoint_j,episode_idx,episode_q_meandiff
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,21,61.49011578369141
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,22,61.11660331726074
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,23,58.55406587219238
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,24,61.63576190185547
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0,7.902382659912109
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,1,10.085779479980468
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,2,8.462124114990234
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,3,10.012063034057617
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,4,8.765310729980468
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,5,7.653689544677734
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,6,8.3913046875
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,7,9.283645065307617
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,8,7.6821559753417965
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,9,9.512530487060546
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,10,9.667091552734375
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,11,7.433209350585938
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,12,7.76913427734375
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,13,11.922211685180663
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,14,8.155215728759766
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,15,9.157494079589844
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,16,8.842782363891601
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,17,9.317125106811524
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,18,11.077443832397462
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,19,10.055820831298828
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,20,10.191108123779298
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,21,8.059726913452149
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,22,9.143681747436524
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,23,8.132668472290039
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_050719-crwa88xe/files/files/Humanoid-v4__humanoid-v4__5__0.5__1743757637_step4950000.pth,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,24,7.943143142700196
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0,81.24538748168945
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,1,81.79715391540527
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,2,83.51936418151855
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,3,93.00078117370606
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,4,87.07277159118652
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,5,85.22747052001954
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,6,84.70136294555664
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,7,88.13101988220215
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,8,81.17085510253906
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,9,89.57211695861817
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,10,84.43876222229004
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,11,82.39415351867676
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,12,83.45970819091796
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,13,87.9014481048584
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,14,85.53261822509765
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,15,82.15935250854493
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,16,86.41103395080566
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,17,82.60027917480468
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,18,83.20065272521973
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,19,88.10829319763184
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,20,86.12651948547364
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,21,97.9790942993164
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,22,80.24715406799316
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,23,83.51867079162598
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,24,82.9133436126709
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,0,120.35123510742187
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,1,118.14325076293946
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,2,122.21829412841797
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250413_143834-ob8vr42g/files/files/Humanoid-v4__humanoid-v4__1__0.5__1744569512_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,3,130.0530404510498
